url;nama;ratings;reviewers;kategori;alamat;jam-opearsional
https://www.google.com/maps/place/Cafe+Taman+Dramaga/data=!4m7!3m6!1s0x2e69c5e943360ca1:0x835e09ace959dc4e!8m2!3d-6.5699584!4d106.7390865!16s%2Fg%2F11qfn6mv_q!19sChIJoQw2Q-nFaS4RTtxZ6awJXoM?authuser=0&hl=id&rclk=1;Cafe Taman Dramaga;4,0;(194);Restoran;Jl. Raya Dramaga No.Km 7, RT.03/RW.1RT01;⋅ Buka pukul 11.00
https://www.google.com/maps/place/Warung+Can+Ngopi/data=!4m7!3m6!1s0x2e69c545105332ef:0xd801e09440ffa23!8m2!3d-6.5695474!4d106.7668344!16s%2Fg%2F11fk8ff8ly!19sChIJ7zJTEEXFaS4RI_oPRAkegA0?authuser=0&hl=id&rclk=1;Warung Can Ngopi;4,5;(521);Kedai Kopi;Ruko Samoraya Residence, Jl. Brigjen Saptadji Hadiprawira Jl. Raya Semplak No.9;⋅ Buka pukul 14.00
https://www.google.com/maps/place/Malabar+Mountain+Coffee+Shop+%26+Roastery/data=!4m7!3m6!1s0x2e69c451666099fb:0x8b3e64674b98c99e!8m2!3d-6.5795709!4d106.7749828!16s%2Fg%2F1ptzsj0pz!19sChIJ-5lgZlHEaS4RnsmYS2dkPos?authuser=0&hl=id&rclk=1;Malabar Mountain Coffee Shop & Roastery;4,6;(750);Kedai Kopi;depan Graha Waskita, Jl. DR. Sumeru No.99;⋅ Buka pukul 08.00
https://www.google.com/maps/place/Tepi+Danau+Cafe+and+Resto/data=!4m7!3m6!1s0x2e69c389e8f3f2b9:0x6f2fdd721f83f41!8m2!3d-6.545988!4d106.731647!16s%2Fg%2F11h2j7hffq!19sChIJufLz6InDaS4RQT_4Idf98gY?authuser=0&hl=id&rclk=1;Tepi Danau Cafe and Resto;4,2;(2.421);Kafe;;⋅ Buka pukul 11.00
https://www.google.com/maps/place/La+Terra+del+caf%C3%A9+Bogor/data=!4m7!3m6!1s0x2e69c545bcecd265:0xeed048e4105f8965!8m2!3d-6.5724473!4d106.742097!16s%2Fg%2F11j3xd2247!19sChIJZdLsvEXFaS4RZYlfEORI0O4?authuser=0&hl=id&rclk=1;La Terra del café Bogor;4,4;(707);Kedai Kopi;Jl. Raya Dramaga No.1;⋅ Buka pukul 07.30
https://www.google.com/maps/place/BR+Kopi+-+Cafe+%26+Resto/data=!4m7!3m6!1s0x2e69c5985f2656a3:0x3ab715a7868de44!8m2!3d-6.5697917!4d106.7357814!16s%2Fg%2F11rg1pwk5r!19sChIJo1YmX5jFaS4RRN5oeFpxqwM?authuser=0&hl=id&rclk=1;BR Kopi - Cafe & Resto;4,4;(22);Kedai Kopi;Jl.Lingkar Baru Laladon No.88 Perempatan Perumahan Dramaga Cantik RT/RW 04/02 Dramaga Kampus IPB Dramga 16680;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Tempat+Ngopi/data=!4m7!3m6!1s0x2e69c31c46a8e865:0x6566b4f32ec96385!8m2!3d-6.5154695!4d106.7763599!16s%2Fg%2F11t29nbfrn!19sChIJZeioRhzDaS4RhWPJLvO0ZmU?authuser=0&hl=id&rclk=1;Tempat Ngopi;5,0;(1);Kafe;Blok i2, RT.01/RW.12;⋅ Buka pukul 08.00
https://www.google.com/maps/place/La+Terra+del+caf%C3%A9+Bogor/data=!4m7!3m6!1s0x2e69c545bcecd265:0xeed048e4105f8965!8m2!3d-6.5724473!4d106.742097!16s%2Fg%2F11j3xd2247!19sChIJZdLsvEXFaS4RZYlfEORI0O4?authuser=0&hl=id&rclk=1;La Terra del café Bogor;4,4;(707);Kedai Kopi;Jl. Raya Dramaga No.1;⋅ Buka pukul 07.30
https://www.google.com/maps/place/BR+Kopi+-+Cafe+%26+Resto/data=!4m7!3m6!1s0x2e69c5985f2656a3:0x3ab715a7868de44!8m2!3d-6.5697917!4d106.7357814!16s%2Fg%2F11rg1pwk5r!19sChIJo1YmX5jFaS4RRN5oeFpxqwM?authuser=0&hl=id&rclk=1;BR Kopi - Cafe & Resto;4,4;(22);Kedai Kopi;Jl.Lingkar Baru Laladon No.88 Perempatan Perumahan Dramaga Cantik RT/RW 04/02 Dramaga Kampus IPB Dramga 16680;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Rumah+Seduh+Coffee+and+Kitchen/data=!4m7!3m6!1s0x2e69c5d6a908bdf9:0xfdf82d4354e02ebc!8m2!3d-6.5913578!4d106.8074248!16s%2Fg%2F11dzdttr1m!19sChIJ-b0IqdbFaS4RvC7gVEMt-P0?authuser=0&hl=id&rclk=1;Rumah Seduh Coffee and Kitchen;4,6;(1.132);Kafe;Jl. Sancang No.16, RT.03/RW.07;⋅ Buka pukul 08.00
https://www.google.com/maps/place/Cobucks+Es+Kopi/data=!4m7!3m6!1s0x2e69c579f9f43ca1:0x47e666a3b6ce7c4d!8m2!3d-6.5591448!4d106.7319383!16s%2Fg%2F11v5v0kk3k!19sChIJoTz0-XnFaS4RTXzOtqNm5kc?authuser=0&hl=id&rclk=1;Cobucks Es Kopi;5,0;(14);Kedai Kopi;Jl. Babakan Raya No.163, RT.04/RW.07;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Warung+Kopi+Jaya+Nurpandita+Il/data=!4m7!3m6!1s0x2e69c4a4cfda3c55:0xa7ecb912201b90bd!8m2!3d-6.5578186!4d106.7389911!16s%2Fg%2F11cs4y70v0!19sChIJVTzaz6TEaS4RvZAbIBK57Kc?authuser=0&hl=id&rclk=1;Warung Kopi Jaya Nurpandita Il;4,9;(7);Kedai Kopi;Jalan Bababkan RT.01 RW.05, Bababkan Lebak, Balumbang Jaya, Bogor Barat, RT.02/RW.05;
https://www.google.com/maps/place/Tempat+ngopi+RX+king+dan+Toyota+Kijang/data=!4m7!3m6!1s0x2e69c5883aab55f1:0xcf5338c0c64b99d5!8m2!3d-6.549825!4d106.727996!16s%2Fg%2F11smll7zbd!19sChIJ8VWrOojFaS4R1ZlLxsA4U88?authuser=0&hl=id&rclk=1;Tempat ngopi RX king dan Toyota Kijang;5,0;(2);Kedai Kopi;FP2H+557;⋅ Buka pukul 08.45
https://www.google.com/maps/place/Warung+Kopi+Nyohoka/data=!4m7!3m6!1s0x2e69c5233537b165:0xa898bffccb21c392!8m2!3d-6.5590877!4d106.7318239!16s%2Fg%2F11thc7162r!19sChIJZbE3NSPFaS4RksMhy_y_mKg?authuser=0&hl=id&rclk=1;Warung Kopi Nyohoka;5,0;(4);Kedai Kopi;CPRJ+9P7, Jl. Bara VI;⋅ Buka pukul 07.00
https://www.google.com/maps/place/WARKOP+JP+CABANG+JR+PORTAL/data=!4m7!3m6!1s0x2e69c5ce88084af5:0x404dbd588d2aa19e!8m2!3d-6.5573559!4d106.735102!16s%2Fg%2F11h7f_5_xv!19sChIJ9UoIiM7FaS4RnqEqjVi9TUA?authuser=0&hl=id&rclk=1;WARKOP JP CABANG JR PORTAL;5,0;(4);Kedai Kopi;Jl. Babakan Lb. No.125, RT.1/RW.8;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Tempat+Berteduh/data=!4m7!3m6!1s0x2e69db26a0561825:0xa5fb5fab1f8b804f!8m2!3d-6.5622953!4d106.7166277!16s%2Fg%2F11j53kcydc!19sChIJJRhWoCbbaS4RT4CLH6tf-6U?authuser=0&hl=id&rclk=1;Tempat Berteduh;4,8;(14);Kafe;Jl. Cibanteng Agathis No.58;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Warkop+Bateng/data=!4m7!3m6!1s0x2e69c4b1d452ceff:0x174879b601660c36!8m2!3d-6.5588236!4d106.7320988!16s%2Fg%2F11cs3h9vqh!19sChIJ_85S1LHEaS4RNgxmAbZ5SBc?authuser=0&hl=id&rclk=1;Warkop Bateng;4,7;(160);Kafe;Jl. Babakan Tengah No.13;⋅ Buka pukul 06.00
https://www.google.com/maps/place/Point+Coffee+H.Abbas+Dramaga/data=!4m7!3m6!1s0x2e69c5412f241521:0xa6fd9d9d01ac02bb!8m2!3d-6.5708535!4d106.7394967!16s%2Fg%2F11gydlmxsk!19sChIJIRUkL0HFaS4RuwKsAZ2d_aY?authuser=0&hl=id&rclk=1;Point Coffee H.Abbas Dramaga;4,7;(82);Kedai Kopi;Jl. Caringin Darmaga No.36, RT.03/RW.06;⋅ Buka pukul 07.00
https://www.google.com/maps/place/Warung+Pojok+Three+Al/data=!4m7!3m6!1s0x2e69c50644740f7b:0xb341b88247f059f3!8m2!3d-6.561008!4d106.7352276!16s%2Fg%2F11j2vrggg1!19sChIJew90RAbFaS4R81nwR4K4QbM?authuser=0&hl=id&rclk=1;Warung Pojok Three Al;4,5;(11);Kafe;Jl. Babakan Lio Jl. Sawah Baru No.3, RT.2/RW.08;
https://www.google.com/maps/place/WARKOP+JP+CABANG+JR+PORTAL/data=!4m7!3m6!1s0x2e69c5ce88084af5:0x404dbd588d2aa19e!8m2!3d-6.5573559!4d106.735102!16s%2Fg%2F11h7f_5_xv!19sChIJ9UoIiM7FaS4RnqEqjVi9TUA?authuser=0&hl=id&rclk=1;WARKOP JP CABANG JR PORTAL;5,0;(4);Kedai Kopi;Jl. Babakan Lb. No.125, RT.1/RW.8;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Tempat+Berteduh/data=!4m7!3m6!1s0x2e69db26a0561825:0xa5fb5fab1f8b804f!8m2!3d-6.5622953!4d106.7166277!16s%2Fg%2F11j53kcydc!19sChIJJRhWoCbbaS4RT4CLH6tf-6U?authuser=0&hl=id&rclk=1;Tempat Berteduh;4,8;(14);Kafe;Jl. Cibanteng Agathis No.58;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Warkop+Bateng/data=!4m7!3m6!1s0x2e69c4b1d452ceff:0x174879b601660c36!8m2!3d-6.5588236!4d106.7320988!16s%2Fg%2F11cs3h9vqh!19sChIJ_85S1LHEaS4RNgxmAbZ5SBc?authuser=0&hl=id&rclk=1;Warkop Bateng;4,7;(160);Kafe;Jl. Babakan Tengah No.13;⋅ Buka pukul 06.00
https://www.google.com/maps/place/Point+Coffee+H.Abbas+Dramaga/data=!4m7!3m6!1s0x2e69c5412f241521:0xa6fd9d9d01ac02bb!8m2!3d-6.5708535!4d106.7394967!16s%2Fg%2F11gydlmxsk!19sChIJIRUkL0HFaS4RuwKsAZ2d_aY?authuser=0&hl=id&rclk=1;Point Coffee H.Abbas Dramaga;4,7;(82);Kedai Kopi;Jl. Caringin Darmaga No.36, RT.03/RW.06;⋅ Buka pukul 07.00
https://www.google.com/maps/place/Warung+Pojok+Three+Al/data=!4m7!3m6!1s0x2e69c50644740f7b:0xb341b88247f059f3!8m2!3d-6.561008!4d106.7352276!16s%2Fg%2F11j2vrggg1!19sChIJew90RAbFaS4R81nwR4K4QbM?authuser=0&hl=id&rclk=1;Warung Pojok Three Al;4,5;(11);Kafe;Jl. Babakan Lio Jl. Sawah Baru No.3, RT.2/RW.08;
https://www.google.com/maps/place/WARKOP+BAYU/data=!4m7!3m6!1s0x2e69c4ba766ac549:0xace7595c85c9676d!8m2!3d-6.5617851!4d106.7353136!16s%2Fg%2F11fy4ljz_c!19sChIJScVqdrrEaS4RbWfJhVxZ56w?authuser=0&hl=id&rclk=1;WARKOP BAYU;4,7;(14);Kedai Kopi;CPQP+74P, Jl. Sawah Baru, RT.01/RW.09;
https://www.google.com/maps/place/Warung+kopi+umi+upi/data=!4m7!3m6!1s0x2e69c53db68f2cb1:0xa12c3253cf907a44!8m2!3d-6.5591342!4d106.739415!16s%2Fg%2F11rplfr68y!19sChIJsSyPtj3FaS4RRHqQz1MyLKE?authuser=0&hl=id&rclk=1;Warung kopi umi upi;5,0;(1);Kedai Kopi;RT.02/RW.08;⋅ Buka pukul 08.00
https://www.google.com/maps/place/Kopi+eling/data=!4m7!3m6!1s0x2e69c5f7ab25237d:0x76bba4773d0f50ad!8m2!3d-6.5708324!4d106.7394268!16s%2Fg%2F11qh206m4b!19sChIJfSMlq_fFaS4RrVAPPXeku3Y?authuser=0&hl=id&rclk=1;Kopi eling;5,0;(1);Kedai Kopi;Jl. H. Abbas No.35, RT.02/RW.01;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Purple+Cup+Coffee/data=!4m7!3m6!1s0x2e69c462932b2ae1:0xb8fd71613d9864fd!8m2!3d-6.5589492!4d106.7721203!16s%2Fg%2F11f40y80hf!19sChIJ4Sork2LEaS4R_WSYPWFx_bg?authuser=0&hl=id&rclk=1;Purple Cup Coffee;4,7;(218);Kedai Kopi;Perumahan Taman Yasmin, Jl. Yasmin Raya No.6, RT.10/RW.08;⋅ Buka pukul 14.00
https://www.google.com/maps/place/Dakara+Coffee+-+Cafe+%26+Resto/data=!4m7!3m6!1s0x2e69c507e76d4cdf:0xf7f044b4e1475698!8m2!3d-6.5698609!4d106.7355194!16s%2Fg%2F11fqz8gjm3!19sChIJ30xt5wfFaS4RmFZH4bRE8Pc?authuser=0&hl=id&rclk=1;Dakara Coffee - Cafe & Resto;4,5;(593);Kafe;Jl. Lingkar Baru laladon Dramaga IPB Bogor No. 9;⋅ Buka pukul 07.00
https://www.google.com/maps/place/Warkop+Bateng+2/data=!4m7!3m6!1s0x2e69c4baa82c9ebb:0x31189592cf9b2576!8m2!3d-6.5588092!4d106.7353206!16s%2Fg%2F11c6wl0yfc!19sChIJu54sqLrEaS4RdiWbz5KVGDE?authuser=0&hl=id&rclk=1;Warkop Bateng 2;4,6;(57);Kafe;Jl. Babakan Lio No.1, RT.01/rw07/RW.07;⋅ 03.00 ⋅ Buka kembali pukul 07.00
https://www.google.com/maps/place/RUMAH+MATOA+Coffee+%26+Kitchen/data=!4m7!3m6!1s0x2e69c52542252307:0xc699b9caeee01ef8!8m2!3d-6.5543721!4d106.7416419!16s%2Fg%2F11j0sqdln9!19sChIJByMlQiXFaS4R-B7g7sq5mcY?authuser=0&hl=id&rclk=1;RUMAH MATOA Coffee & Kitchen;4,7;(366);Kedai Kopi;Alternative IPB - Samping BMKG, Jl. Cilubang Mekar, RT.01/RW.08;⋅ Buka pukul 09.00
https://www.google.com/maps/place/CAN+NGOPI+CAN+NORMAL+2/data=!4m7!3m6!1s0x2e69c32e5a5d5d5b:0x8d0bd7361e54c974!8m2!3d-6.5375677!4d106.7331849!16s%2Fg%2F11q41yffnb!19sChIJW11dWi7DaS4RdMlUHjbXC40?authuser=0&hl=id&rclk=1;CAN NGOPI CAN NORMAL 2;4,5;(115);Kedai Kopi;FP6M+X7F, Jl. Atang Senjaya;⋅ Buka pukul 14.00
https://www.google.com/maps/place/Sisi+Barat+Coffee/data=!4m7!3m6!1s0x2e69c567ce03a79b:0xf1344e22be05e6c2!8m2!3d-6.5625107!4d106.7442433!16s%2Fg%2F11n0tx32v8!19sChIJm6cDzmfFaS4RwuYFviJONPE?authuser=0&hl=id&rclk=1;Sisi Barat Coffee;4,5;(754);Kedai Kopi;Jl. Batu Hulung, RT.02/RW.02;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Warkop+Hs+Central/data=!4m7!3m6!1s0x2e69c5ac448166c1:0xaaa05d9c2819d57f!8m2!3d-6.5598226!4d106.7336732!16s%2Fg%2F11p67390sv!19sChIJwWaBRKzFaS4Rf9UZKJxdoKo?authuser=0&hl=id&rclk=1;Warkop Hs Central;4,6;(131);Kedai Kopi;Jalan Baru Jl. Babakan Tengah No.56, RT.01/RW.09;
https://www.google.com/maps/place/Warkop+Aamiin+Berkah/data=!4m7!3m6!1s0x2e69c5d2527e20c9:0xb10c386a8c0dcd5e!8m2!3d-6.5591595!4d106.7318997!16s%2Fg%2F11q99xgdkm!19sChIJySB-UtLFaS4RXs0NjGo4DLE?authuser=0&hl=id&rclk=1;Warkop Aamiin Berkah;5,0;(16);Kedai Kopi;Jl. Babakan Raya No.163, RT.04/RW.07;
https://www.google.com/maps/place/Hutan+Hujan+%28Coffee+Shop%29/data=!4m7!3m6!1s0x2e69c586a441e28f:0xd5a84d1264f84516!8m2!3d-6.5718349!4d106.7441442!16s%2Fg%2F11h_4t0nyz!19sChIJj-JBpIbFaS4RFkX4ZBJNqNU?authuser=0&hl=id&rclk=1;Hutan Hujan (Coffee Shop);4,8;(729);Kafe;RT.03/RW.02;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Kedai+Kopi+Saring+%28kedai+saring%29/data=!4m7!3m6!1s0x2e69c48c06a83829:0x8f085a1c0f70297c!8m2!3d-6.5631038!4d106.763857!16s%2Fg%2F11bwl1tnbp!19sChIJKTioBozEaS4RfClwDxxaCI8?authuser=0&hl=id&rclk=1;Kedai Kopi Saring (kedai saring);4,4;(1.584);Kafe;Ruko simpang 4 No. 27 A Yasmin, Jl. KH. R. Abdullah Bin Nuh, RT.02/RW.01;⋅ Buka pukul 06.00
https://www.google.com/maps/place/WARKOP+BINTANG/data=!4m7!3m6!1s0x2e69c53cc241d7a3:0x5fb811bb2743713a!8m2!3d-6.5591029!4d106.7350368!16s%2Fg%2F11hn87m8cj!19sChIJo9dBwjzFaS4ROnFDJ7sRuF8?authuser=0&hl=id&rclk=1;WARKOP BINTANG;4,5;(12);Kedai Kopi;jl.Bateng No.114B;
https://www.google.com/maps/place/Takana+Kafe/data=!4m7!3m6!1s0x2e69c4b83f14cc4b:0xde80c308e986f19e!8m2!3d-6.5671404!4d106.7366208!16s%2Fg%2F11dym239qf!19sChIJS8wUP7jEaS4RnvGG6QjDgN4?authuser=0&hl=id&rclk=1;Takana Kafe;4,4;(72);Kafe;Jl. Raya Dramaga No.1;⋅ Buka pukul 11.00
https://www.google.com/maps/place/Uncle+Jo+Coffee+Shop/data=!4m7!3m6!1s0x2e69c5b645cddd15:0xb95bfdfda7eb8dc!8m2!3d-6.5940392!4d106.7924582!16s%2Fg%2F11gfmz0vd9!19sChIJFd3NRbbFaS4R3Lh-2t-_lQs?authuser=0&hl=id&rclk=1;Uncle Jo Coffee Shop;4,6;(958);Kafe;Jalan Gedong Sawah 1 No. 30A, RT.02/RW.01;⋅ Buka pukul 08.00
https://www.google.com/maps/place/Mahataman+Coffee/data=!4m7!3m6!1s0x2e69c4ae7b198585:0x2bbc5b0dcc886d19!8m2!3d-6.5563685!4d106.7304073!16s%2Fg%2F11bz0wz4vx!19sChIJhYUZe67EaS4RGW2IzA1bvCs?authuser=0&hl=id&rclk=1;Mahataman Coffee;4,6;(202);Kedai Kopi;Jl. Ulin;⋅ Buka pukul 08.00
https://www.google.com/maps/place/Cafe+Taman+Dramaga/data=!4m7!3m6!1s0x2e69c5e943360ca1:0x835e09ace959dc4e!8m2!3d-6.5699584!4d106.7390865!16s%2Fg%2F11qfn6mv_q!19sChIJoQw2Q-nFaS4RTtxZ6awJXoM?authuser=0&hl=id&rclk=1;Cafe Taman Dramaga;4,0;(194);Restoran;Jl. Raya Dramaga No.Km 7, RT.03/RW.1RT01;⋅ Buka pukul 11.00
https://www.google.com/maps/place/Warung+Can+Ngopi/data=!4m7!3m6!1s0x2e69c545105332ef:0xd801e09440ffa23!8m2!3d-6.5695474!4d106.7668344!16s%2Fg%2F11fk8ff8ly!19sChIJ7zJTEEXFaS4RI_oPRAkegA0?authuser=0&hl=id&rclk=1;Warung Can Ngopi;4,5;(521);Kedai Kopi;Ruko Samoraya Residence, Jl. Brigjen Saptadji Hadiprawira Jl. Raya Semplak No.9;⋅ Buka pukul 14.00
https://www.google.com/maps/place/Laterem/data=!4m7!3m6!1s0x2e69c55123f28acd:0xbad1214e8beafec3!8m2!3d-6.5523313!4d106.732634!16s%2Fg%2F11sq15r1h7!19sChIJzYryI1HFaS4Rw_7qi04h0bo?authuser=0&hl=id&rclk=1;Laterem;4,8;(30);Kafe;Jl. Cangkurawok No.50;⋅ Buka pukul 14.00
https://www.google.com/maps/place/Malabar+Mountain+Coffee+Shop+%26+Roastery/data=!4m7!3m6!1s0x2e69c451666099fb:0x8b3e64674b98c99e!8m2!3d-6.5795709!4d106.7749828!16s%2Fg%2F1ptzsj0pz!19sChIJ-5lgZlHEaS4RnsmYS2dkPos?authuser=0&hl=id&rclk=1;Malabar Mountain Coffee Shop & Roastery;4,6;(750);Kedai Kopi;depan Graha Waskita, Jl. DR. Sumeru No.99;⋅ Buka pukul 08.00
https://www.google.com/maps/place/Tepi+Danau+Cafe+and+Resto/data=!4m7!3m6!1s0x2e69c389e8f3f2b9:0x6f2fdd721f83f41!8m2!3d-6.545988!4d106.731647!16s%2Fg%2F11h2j7hffq!19sChIJufLz6InDaS4RQT_4Idf98gY?authuser=0&hl=id&rclk=1;Tepi Danau Cafe and Resto;4,2;(2.421);Kafe;;⋅ Buka pukul 11.00
https://www.google.com/maps/place/La+Terra+del+caf%C3%A9+Bogor/data=!4m7!3m6!1s0x2e69c545bcecd265:0xeed048e4105f8965!8m2!3d-6.5724473!4d106.742097!16s%2Fg%2F11j3xd2247!19sChIJZdLsvEXFaS4RZYlfEORI0O4?authuser=0&hl=id&rclk=1;La Terra del café Bogor;4,4;(707);Kedai Kopi;Jl. Raya Dramaga No.1;⋅ Buka pukul 07.30
https://www.google.com/maps/place/BR+Kopi+-+Cafe+%26+Resto/data=!4m7!3m6!1s0x2e69c5985f2656a3:0x3ab715a7868de44!8m2!3d-6.5697917!4d106.7357814!16s%2Fg%2F11rg1pwk5r!19sChIJo1YmX5jFaS4RRN5oeFpxqwM?authuser=0&hl=id&rclk=1;BR Kopi - Cafe & Resto;4,4;(22);Kedai Kopi;Jl.Lingkar Baru Laladon No.88 Perempatan Perumahan Dramaga Cantik RT/RW 04/02 Dramaga Kampus IPB Dramga 16680;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Tempat+Ngopi/data=!4m7!3m6!1s0x2e69c31c46a8e865:0x6566b4f32ec96385!8m2!3d-6.5154695!4d106.7763599!16s%2Fg%2F11t29nbfrn!19sChIJZeioRhzDaS4RhWPJLvO0ZmU?authuser=0&hl=id&rclk=1;Tempat Ngopi;5,0;(1);Kafe;Blok i2, RT.01/RW.12;⋅ Buka pukul 08.00
https://www.google.com/maps/place/Rumah+Seduh+Coffee+and+Kitchen/data=!4m7!3m6!1s0x2e69c5d6a908bdf9:0xfdf82d4354e02ebc!8m2!3d-6.5913578!4d106.8074248!16s%2Fg%2F11dzdttr1m!19sChIJ-b0IqdbFaS4RvC7gVEMt-P0?authuser=0&hl=id&rclk=1;Rumah Seduh Coffee and Kitchen;4,6;(1.132);Kafe;Jl. Sancang No.16, RT.03/RW.07;⋅ Buka pukul 08.00
https://www.google.com/maps/place/Cobucks+Es+Kopi/data=!4m7!3m6!1s0x2e69c579f9f43ca1:0x47e666a3b6ce7c4d!8m2!3d-6.5591448!4d106.7319383!16s%2Fg%2F11v5v0kk3k!19sChIJoTz0-XnFaS4RTXzOtqNm5kc?authuser=0&hl=id&rclk=1;Cobucks Es Kopi;5,0;(14);Kedai Kopi;Jl. Babakan Raya No.163, RT.04/RW.07;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Warung+Kopi+Jaya+Nurpandita+Il/data=!4m7!3m6!1s0x2e69c4a4cfda3c55:0xa7ecb912201b90bd!8m2!3d-6.5578186!4d106.7389911!16s%2Fg%2F11cs4y70v0!19sChIJVTzaz6TEaS4RvZAbIBK57Kc?authuser=0&hl=id&rclk=1;Warung Kopi Jaya Nurpandita Il;4,9;(7);Kedai Kopi;Jalan Bababkan RT.01 RW.05, Bababkan Lebak, Balumbang Jaya, Bogor Barat, RT.02/RW.05;
https://www.google.com/maps/place/Tempat+ngopi+RX+king+dan+Toyota+Kijang/data=!4m7!3m6!1s0x2e69c5883aab55f1:0xcf5338c0c64b99d5!8m2!3d-6.549825!4d106.727996!16s%2Fg%2F11smll7zbd!19sChIJ8VWrOojFaS4R1ZlLxsA4U88?authuser=0&hl=id&rclk=1;Tempat ngopi RX king dan Toyota Kijang;5,0;(2);Kedai Kopi;FP2H+557;⋅ Buka pukul 08.45
https://www.google.com/maps/place/Warung+Kopi+Nyohoka/data=!4m7!3m6!1s0x2e69c5233537b165:0xa898bffccb21c392!8m2!3d-6.5590877!4d106.7318239!16s%2Fg%2F11thc7162r!19sChIJZbE3NSPFaS4RksMhy_y_mKg?authuser=0&hl=id&rclk=1;Warung Kopi Nyohoka;5,0;(4);Kedai Kopi;CPRJ+9P7, Jl. Bara VI;⋅ Buka pukul 07.00
https://www.google.com/maps/place/WARKOP+JP+CABANG+JR+PORTAL/data=!4m7!3m6!1s0x2e69c5ce88084af5:0x404dbd588d2aa19e!8m2!3d-6.5573559!4d106.735102!16s%2Fg%2F11h7f_5_xv!19sChIJ9UoIiM7FaS4RnqEqjVi9TUA?authuser=0&hl=id&rclk=1;WARKOP JP CABANG JR PORTAL;5,0;(4);Kedai Kopi;Jl. Babakan Lb. No.125, RT.1/RW.8;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Tempat+Berteduh/data=!4m7!3m6!1s0x2e69db26a0561825:0xa5fb5fab1f8b804f!8m2!3d-6.5622953!4d106.7166277!16s%2Fg%2F11j53kcydc!19sChIJJRhWoCbbaS4RT4CLH6tf-6U?authuser=0&hl=id&rclk=1;Tempat Berteduh;4,8;(14);Kafe;Jl. Cibanteng Agathis No.58;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Point+Coffee+H.Abbas+Dramaga/data=!4m7!3m6!1s0x2e69c5412f241521:0xa6fd9d9d01ac02bb!8m2!3d-6.5708535!4d106.7394967!16s%2Fg%2F11gydlmxsk!19sChIJIRUkL0HFaS4RuwKsAZ2d_aY?authuser=0&hl=id&rclk=1;Point Coffee H.Abbas Dramaga;4,7;(82);Kedai Kopi;Jl. Caringin Darmaga No.36, RT.03/RW.06;⋅ Buka pukul 07.00
https://www.google.com/maps/place/Warung+Pojok+Three+Al/data=!4m7!3m6!1s0x2e69c50644740f7b:0xb341b88247f059f3!8m2!3d-6.561008!4d106.7352276!16s%2Fg%2F11j2vrggg1!19sChIJew90RAbFaS4R81nwR4K4QbM?authuser=0&hl=id&rclk=1;Warung Pojok Three Al;4,5;(11);Kafe;Jl. Babakan Lio Jl. Sawah Baru No.3, RT.2/RW.08;
https://www.google.com/maps/place/Kopi+Warung+Pemula/data=!4m7!3m6!1s0x2e69c56d5369d987:0x94a4dfbb9e34f9c9!8m2!3d-6.5654753!4d106.7352106!16s%2Fg%2F11h1z4412w!19sChIJh9lpU23FaS4Ryfk0nrvfpJQ?authuser=0&hl=id&rclk=1;Kopi Warung Pemula;4,7;(46);Kafe;Seberang Hotel Duta Berlian, Jl. Raya Dramaga - Bogor;⋅ Buka pukul 14.00
https://www.google.com/maps/place/WARKOP+BAYU/data=!4m7!3m6!1s0x2e69c4ba766ac549:0xace7595c85c9676d!8m2!3d-6.5617851!4d106.7353136!16s%2Fg%2F11fy4ljz_c!19sChIJScVqdrrEaS4RbWfJhVxZ56w?authuser=0&hl=id&rclk=1;WARKOP BAYU;4,7;(14);Kedai Kopi;CPQP+74P, Jl. Sawah Baru, RT.01/RW.09;
https://www.google.com/maps/place/Warung+kopi+umi+upi/data=!4m7!3m6!1s0x2e69c53db68f2cb1:0xa12c3253cf907a44!8m2!3d-6.5591342!4d106.739415!16s%2Fg%2F11rplfr68y!19sChIJsSyPtj3FaS4RRHqQz1MyLKE?authuser=0&hl=id&rclk=1;Warung kopi umi upi;5,0;(1);Kedai Kopi;RT.02/RW.08;⋅ Buka pukul 08.00
https://www.google.com/maps/place/Purple+Cup+Coffee/data=!4m7!3m6!1s0x2e69c462932b2ae1:0xb8fd71613d9864fd!8m2!3d-6.5589492!4d106.7721203!16s%2Fg%2F11f40y80hf!19sChIJ4Sork2LEaS4R_WSYPWFx_bg?authuser=0&hl=id&rclk=1;Purple Cup Coffee;4,7;(218);Kedai Kopi;Perumahan Taman Yasmin, Jl. Yasmin Raya No.6, RT.10/RW.08;⋅ Buka pukul 14.00
